order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
2505194E9829A2	시나모롤카페 모카 인형 마스코트 단순전시 일괄	키덜트 > 피규어/인형 >	0.785	38.1	27.1	16.4	16933.164	0.3	10.0	10.0	15.0	0.0	0.35	35.0	25.0	15.0	13125.0	-0.6178	-0.5541	-1.0000	-0.2249	1	1	Two plush dolls, soft material is light. Packed size is smaller due to compression.
250516BBF54097	판매) 에프렘클로젯 옷장 퐁드림 블루 10cm 무속성 솜 인형 옷	키덜트 > 피규어/인형 >	0.115	25.0	12.7	6.5	2063.75	0.3	8.0	8.0	8.0	0.0	0.12	15.0	10.0	10.0	1500.0	1.6087	0.0435	-1.0000	-0.2732	1	1	10cm plush doll. Soft material is light with minimal packaging.
25051564DE62E3	D3 디쓰리 번개드라몬 디지몬 02 레진 피규어	키덜트 > 피규어/인형 >	1.37	36.6	27.8	26.2	26657.976	0.3	10.0	10.0	15.0	0.0	0.25	25.0	15.0	15.0	5625.0	-0.7810	-0.8175	-1.0000	-0.7890	0	1	Resin figure, similar to other collectibles. Compact size and moderate weight.
25051055C96E8E	마지막 할인~ 티니핑 해핑 피규어 미개봉	키덜트 > 피규어/인형 >	0.355	28.0	25.2	18.4	12983.04	0.3	10.0	15.0	10.0	0.0	0.12	20.0	15.0	5.0	1500.0	-0.1549	-0.6620	-1.0000	-0.8845	0	1	Figure and accessories in a plastic blister pack. Lightweight.
250508FBDDB7C0	블레이드앤소울 피규어 전세트	키덜트 > 피규어/인형 >	2.49	49.8	38.6	35.2	67664.256	0.8	20.0	15.0	30.0	0.0	0.8	30.0	30.0	10.0	9000.0	-0.6787	-0.6787	-1.0000	-0.8670	0	1	Complete set of figures in a compact box. Estimated weight based on typical figure sets.
250504723B13AF	드래곤볼 글리터&글래머러스 부루마 피규어 판매 (정품)	키덜트 > 피규어/인형 >	0.42	24.0	20.0	12.0	5760.0	0.3	10.0	10.0	15.0	0.0	0.45	30.0	20.0	15.0	9000.0	-0.2857	0.0714	-1.0000	0.5625	1	1	Set of figurines, likely includes multiple figures with minimal packaging.
25050769CF742D	스위치 구관SD 시호 B타입 미백헤드+ 안구 일괄 (급처!)	키덜트 > 피규어/인형 >	0.375	28.0	18.5	12.0	6216.0	0.3	10.0	10.0	15.0	0.0	0.25	25.0	10.0	6.0	1500.0	-0.2000	-0.3333	-1.0000	-0.7587	0	1	Figure with head and eyes included. Compact size and lightweight.
25050872097198	토잠토선 망무 마도조사	키덜트 > 피규어/인형 >	0.165	21.5	19.0	9.0	3676.5	0.3	10.0	10.0	15.0	0.0	0.1	20.0	15.0	5.0	1500.0	0.8182	-0.3939	-1.0000	-0.5920	1	1	Two small plush figures. Soft material is light.
25050262071752	메타몽 워터볼 피규어	키덜트 > 피규어/인형 >	1.735	32.1	22.2	15.5	11045.61	0.3	10.0	10.0	10.0	0.0	0.25	22.0	22.0	18.0	8712.0	-0.8271	-0.8559	-1.0000	-0.2113	0	1	Figurine in bubble wrap. Estimated size includes minimal padding.
250503A47AEE91	포켓몬 라프라스 피카츄 워터볼 피규어 잠실 메타몽 팝업	키덜트 > 피규어/인형 >	1.865	40.2	32.1	20.7	26711.694	0.3	10.0	15.0	10.0	0.0	0.25	22.0	17.0	12.0	4488.0	-0.8391	-0.8660	-1.0000	-0.8320	0	1	Figurine with minimal packaging. Slightly larger packed size due to bubble wrap.
25050688D38E14	드래곤볼z kakarot 디오라마 피규어 미개봉	키덜트 > 피규어/인형 >	3.615	57.1	33.7	47.9	92172.533	0.3	10.0	10.0	15.0	0.0	0.25	30.0	20.0	10.0	6000.0	-0.9170	-0.9308	-1.0000	-0.9349	0	1	Diorama figure in box. Box size reflects the packed state with minimal padding.
25050700FB8DA1	노박스 SMSP 초사이어인4 손오공 도색 망가디멘션 버전 드래곤볼 피규어	키덜트 > 피규어/인형 >	1.37	28.5	25.1	15.4	11016.39	0.5	10.0	20.0	15.0	0.0	0.8	25.0	20.0	30.0	15000.0	-0.6350	-0.4161	-1.0000	0.3616	1	1	Full figure with base. Rigid material, weight reflects solid construction.
250503BD292F4E	우이님 인형 강아지 양도합니다	키덜트 > 피규어/인형 >	0.345	24.6	17.8	17.9	7838.052	0.3	15.0	10.0	20.0	0.0	0.15	20.0	20.0	10.0	4000.0	-0.1304	-0.5652	-1.0000	-0.4897	0	1	Plush dog figure in a box. Soft material is light, minimal packaging.
250503F07787A9	우이님 인형	키덜트 > 피규어/인형 >	0.205	22.7	15.9	15.2	5486.136	0.3	10.0	10.0	15.0	0.0	0.15	20.0	15.0	10.0	3000.0	0.4634	-0.2683	-1.0000	-0.4532	1	1	Plush figure and accessories in a box. Light weight and minimal packaging.
250426EBBED92A	드래곤볼 피규어 원가 15	키덜트 > 피규어/인형 >	0.72	26.3	17.8	14.6	6834.844	0.3	10.0	10.0	15.0	0.0	0.35	20.0	15.0	15.0	4500.0	-0.5833	-0.5139	-1.0000	-0.3416	1	1	Two figurines, likely made of plastic. Compact size and moderate weight.
2504297E285456	급처) 핀터레스트 yukiya 유키야 인형	키덜트 > 피규어/인형 >	0.23	20.5	15.1	15.3	4736.115	0.3	10.0	10.0	15.0	0.0	0.2	30.0	20.0	15.0	9000.0	0.3043	-0.1304	-1.0000	0.9003	1	1	Plush toy with soft material. Size is moderate, weight is light.
25042812A33C32	잠실 포켓몬 메타몽 프로모카드 미개봉 7장 판매합니다	키덜트 > 피규어/인형 >	0.215	22.2	19.0	9.6	4049.28	0.1	12.0	1.0	8.0	0.0	0.07	15.0	11.0	1.0	165.0	-0.5349	-0.6744	-1.0000	-0.9593	0	1	7 Pokémon cards in protective sleeves. Very light.
250422E2F333C9	우블 곰곰소다 곰곰푸딩 플르슈 레브리	키덜트 > 피규어/인형 >	0.215	23.1	16.0	6.8	2513.28	0.3	10.0	10.0	15.0	0.0	0.25	30.0	20.0	15.0	9000.0	0.3953	0.1628	-1.0000	2.5810	1	0	Plush dolls are soft and lightweight. Estimated size and weight based on typical plush dimensions.
250421E4AE22CF	10,20CM 솜인형 옷 무속성솜	키덜트 > 피규어/인형 >	0.085	19.9	10.1	10.7	2150.593	0.3	14.0	10.0	14.0	0.0	0.1	25.0	15.0	3.0	1125.0	2.5294	0.1765	-1.0000	-0.4769	1	1	Clothing set for dolls, lightweight fabric with minimal packaging.
2504256FE20434	페그오 사카모토 료마 오카다 이조 손가락 인형 유비노우에 시리즈	키덜트 > 피규어/인형 >	0.23	26.7	20.4	13.2	7189.776	0.3	10.0	15.0	10.0	0.0	0.15	20.0	15.0	10.0	3000.0	0.3043	-0.3478	-1.0000	-0.5827	0	1	Two plush finger puppets in packaging. Soft material is light.
25041877187EF8	무속성 미니 베리밍10cm	키덜트 > 피규어/인형 >	0.165	23.7	15.8	6.5	2433.99	0.3	10.0	10.0	10.0	0.0	0.15	20.0	15.0	10.0	3000.0	0.8182	-0.0909	-1.0000	0.2325	1	1	10cm plush doll. Soft material is light.
250420E47BED96	폼폼푸린 마스코트 인형	키덜트 > 피규어/인형 >	0.275	25.4	15.2	16.6	6408.928	0.4	15.0	15.0	15.0	0.0	0.12	20.0	15.0	10.0	3000.0	0.4545	-0.5636	-1.0000	-0.5319	0	1	Plush mascot doll. Soft material is light and size is compact.
250420AD6389B7	메타몽 키링 인형	키덜트 > 피규어/인형 >	0.235	23.5	10.6	12.5	3113.75	0.2	7.0	7.0	7.0	0.0	0.15	20.0	20.0	10.0	4000.0	-0.1489	-0.3617	-1.0000	0.2846	0	1	Plush keychain doll, soft material is light and compact.
25041727BA0F95	머펫큐브릭 풀세트	키덜트 > 피규어/인형 >	0.38	20.0	14.5	14.0	4060.0	1.5	21.0	21.0	21.0	0.0	0.25	30.0	20.0	10.0	6000.0	2.9474	-0.3421	-1.0000	0.4778	1	1	Full set of figures in a box. Plastic figures are light.
2504160B5DD805	[새상품] 위베어 인형	키덜트 > 피규어/인형 >	0.405	27.4	20.4	13.2	7378.272	0.4	15.0	30.0	15.0	0.0	0.25	30.0	20.0	15.0	9000.0	-0.0123	-0.3827	-1.0000	0.2198	0	1	Plush bear doll. Soft material is light, minimal packaging.
2504173314653A	푸바오 인형 키링	키덜트 > 피규어/인형 >	0.5	28.2	15.5	18.2	7955.22	0.1	7.0	7.0	7.0	0.0	0.12	20.0	15.0	10.0	3000.0	-0.8000	-0.7600	-1.0000	-0.6229	1	1	Plush keychain doll. Soft material is light.
250416D4FDD9CC	어드벤처타임 피규어, 제이크	키덜트 > 피규어/인형 >	0.405	28.0	20.7	14.0	8114.4	0.3	10.0	10.0	15.0	0.0	0.15	15.0	10.0	8.0	1200.0	-0.2593	-0.6296	-1.0000	-0.8521	0	1	Jake figure is a collectible toy, lightweight and packaged in a plastic blister.
25041349581356	페그오 페이트 그랜드오더 타입문 서적3권+오베론 비공식 굿즈 일괄 양도	키덜트 > 피규어/인형 >	1.745	36.2	29.9	20.2	21864.076	1.5	14.0	10.0	21.0	0.0	0.45	30.0	25.0	8.0	6000.0	-0.1404	-0.7421	-1.0000	-0.7256	0	1	Includes 3 plush dolls and books. Plush toys are light, and books add minimal weight.
250410C9A0B820	SMSP 베지터 브러쉬	키덜트 > 피규어/인형 >	1.775	52.7	36.6	22.5	43398.45	0.3	10.0	15.0	10.0	0.0	0.35	20.0	15.0	30.0	9000.0	-0.8310	-0.8028	-1.0000	-0.7926	1	1	Full figure with packaging. Typical weight for a collectible figure.
250414E6005310	무속성 10cm 솜인형 옷 겨울바람	키덜트 > 피규어/인형 >	0.08	14.9	9.9	8.0	1180.08	0.3	8.0	8.0	8.0	0.0	0.1	15.0	15.0	5.0	1125.0	2.7500	0.2500	-1.0000	-0.0467	1	1	Soft plush clothing for a 10cm doll. Very light and minimal packaging.
2504136DDBDEDE	무속성 아론 20cm 솜인형	키덜트 > 피규어/인형 >	0.37	23.9	20.2	15.1	7289.978	0.3	18.0	18.0	18.0	0.0	0.15	20.0	15.0	10.0	3000.0	-0.1892	-0.5946	-1.0000	-0.5885	0	1	20cm plush doll. Soft material is light.
25041155585C96	치카비 미니 카나리아 msd 미백 헤드 판매합니다	키덜트 > 피규어/인형 >	0.38	28.9	19.7	13.7	7799.821	0.3	10.0	10.0	10.0	0.0	0.15	15.0	10.0	10.0	1500.0	-0.2105	-0.6053	-1.0000	-0.8077	0	1	Mini figure head, lightweight and compact.
2504088578D2FF	미개봉) 메탈기어 라이징 라이덴 스테츄 피규어 Gecco	키덜트 > 피규어/인형 >	1.685	45.0	36.0	19.0	30780.0	0.8	15.0	10.0	20.0	0.0	0.75	32.0	22.0	18.0	12672.0	-0.5252	-0.5549	-1.0000	-0.5883	0	1	1/6 scale PVC figure in a box. Slightly larger packed size for protection.
25040209F62658	무속성 묘카 15cm 15깅 솜인형 (미개봉)	키덜트 > 피규어/인형 >	0.285	19.0	22.1	10.5	4408.95	0.3	15.0	15.0	15.0	0.0	0.12	15.0	10.0	10.0	1500.0	0.0526	-0.5789	-1.0000	-0.6598	0	1	15cm plush doll in minimal packaging. Soft material is light.
250403BBF6E9A8	신우작가님 해피버스데이 시리즈 아트토이 풀박스	키덜트 > 피규어/인형 >	1.445	25.4	35.1	21.3	18989.802	0.8	14.0	10.0	21.0	0.0	0.25	28.0	18.0	12.0	6048.0	-0.4464	-0.8270	-1.0000	-0.6815	0	1	Art toy set with multiple small figures. Compact packaging with minimal padding.
25040307AC6FBF	드래곤볼 SMSP 춘절 손오공 판매	키덜트 > 피규어/인형 >	1.8	25.3	54.2	23.7	32498.862	0.3	10.0	10.0	15.0	0.0	0.25	15.0	10.0	25.0	3750.0	-0.8333	-0.8611	-1.0000	-0.8846	0	1	Figurine of moderate size, made of plastic. Weight is typical for similar collectibles.
25033027A33627	헬로키티 50주년 마스코트 클로버 구탄키 교복 퀼트 인형 키링	키덜트 > 피규어/인형 >	0.115	12.1	14.4	12.6	2195.424	0.2	8.0	4.0	8.0	0.0	0.12	20.0	15.0	10.0	3000.0	0.7391	0.0435	-1.0000	0.3665	1	1	Set of small plush keychain figures. Soft material is light.
250330D807B961	무속성 카논 10cm 솜인형 판매합니다	키덜트 > 피규어/인형 >	0.105	9.7	15.0	7.6	1105.8	0.2	10.0	10.0	10.0	0.0	0.12	15.0	10.0	10.0	1500.0	0.9048	0.1429	-1.0000	0.3565	1	1	10cm plush doll. Soft material is light, minimal packaging.
250324AA932460	[조형천하] 드래곤볼_무천도사 트로피컬 해외 한정판	키덜트 > 피규어/인형 >	0.545	19.9	23.9	19.0	9036.59	0.5	15.0	20.0	15.0	0.0	0.25	20.0	15.0	15.0	4500.0	-0.0826	-0.5413	-1.0000	-0.5020	0	1	Figurine in box. Compact size with minimal packaging.
250324DE0E1B3B	페그오 오베론 보티건 인형 누이	키덜트 > 피규어/인형 >	0.935	23.8	29.4	26.0	18192.72	0.5	10.0	25.0	15.0	0.0	0.25	30.0	20.0	15.0	9000.0	-0.4652	-0.7326	-1.0000	-0.5053	0	1	Plush doll with soft materials, light weight despite size.
250322A0032E3A	무속성 솜인형 폴리 테루스 애쉬 세별 팝니다	키덜트 > 피규어/인형 >	1.265	25.5	38.2	16.8	16364.88	0.4	15.0	20.0	15.0	0.0	0.25	25.0	20.0	15.0	7500.0	-0.6838	-0.8024	-1.0000	-0.5417	0	1	Plush doll with soft materials. Size is moderate, weight is light.
250320ED99D8A7	드래곤볼 smsp 제노버스 손오공 피규어	키덜트 > 피규어/인형 >	3.14	41.5	32.0	28.5	37848.0	0.5	10.0	25.0	15.0	0.0	0.25	25.0	15.0	10.0	3750.0	-0.8408	-0.9204	-1.0000	-0.9009	0	1	Figurine in a box. Typical size and weight for collectible figures.
25031954B13EB2	드래곤볼 베지트 피규어	키덜트 > 피규어/인형 >	0.635	20.3	31.0	15.9	10005.87	0.5	10.0	25.0	15.0	0.0	0.25	15.0	10.0	25.0	3750.0	-0.2126	-0.6063	-1.0000	-0.6252	0	1	Figurine of a character, likely made of plastic. Weight is typical for similar collectibles.
25031574984C28	10cm 무속성 인형옷 찐빵 호빵 만두 모자	키덜트 > 피규어/인형 >	0.075	9.8	15.2	10.6	1578.976	0.1	7.0	7.0	7.0	0.0	0.05	15.0	15.0	5.0	1125.0	0.3333	-0.3333	-1.0000	-0.2875	1	1	10cm plush doll hat. Soft material is light and compressible.
250313830D964D	무속성 카논 네아 유령고양이 라가 레미에 떨깅 20깅 판매	키덜트 > 피규어/인형 >	2.58	31.5	44.1	26.1	36256.815	0.3	10.0	10.0	15.0	0.0	0.6	30.0	25.0	10.0	7500.0	-0.8837	-0.7674	-1.0000	-0.7931	1	1	Set of 8 plush dolls, soft material is light. Packed state is compressed.
2503141402BA81	옷 포함) 무속성 솜인형 솜깅 네아 20cm	키덜트 > 피규어/인형 >	0.37	20.1	24.6	12.8	6329.088	0.5	15.0	15.0	20.0	0.0	0.15	20.0	10.0	10.0	2000.0	0.3514	-0.5946	-1.0000	-0.6840	0	1	20cm plush doll. Soft material is light.
2503153F492C8B	블레이드앤소울 피규어 판매합니다.	키덜트 > 피규어/인형 >	2.265	33.9	38.4	30.7	39964.032	0.5	10.0	20.0	15.0	0.0	0.75	38.0	28.0	8.0	8512.0	-0.7792	-0.6689	-1.0000	-0.7870	1	1	Set of figurines in a box. Compact packaging with minimal padding.
2503114F6FA316	2024 잠실 포켓몬 팝업 증명사진+가챠 일괄	키덜트 > 피규어/인형 >	0.505	18.0	27.1	15.8	7707.24	0.3	7.0	5.0	10.0	0.0	0.1	15.0	10.0	1.0	150.0	-0.4059	-0.8020	-1.0000	-0.9805	0	1	Set of Pokémon photo cards. Very light and flat.
2503105FCD7C07	무속성 솜인형 치쿠와빵 10cm 인형	키덜트 > 피규어/인형 >	0.135	9.8	15.6	11.0	1681.68	0.2	10.0	10.0	10.0	0.0	0.12	15.0	10.0	10.0	1500.0	0.4815	-0.1111	-1.0000	-0.1080	1	1	10cm plush doll. Soft material is light.
250306676AC723	웨이트리스 키티 스트랩	키덜트 > 피규어/인형 >	0.09	13.1	15.0	11.5	2259.75	0.3	10.0	10.0	10.0	0.0	0.03	6.0	4.0	2.0	48.0	2.3333	-0.6667	-1.0000	-0.9788	1	1	Small figurine with minimal packaging. Very light.
250309A14BEC01	드래곤볼 SMSP 베지터 망가디멘션 미개봉 판매	키덜트 > 피규어/인형 >	1.695	37.7	41.3	27.8	43284.878	0.3	10.0	10.0	15.0	0.0	0.25	20.0	15.0	10.0	3000.0	-0.8230	-0.8525	-1.0000	-0.9307	0	1	Figurine in packaging. Typical size and weight for collectible figures.
250308057E23A4	디지몬 DMX 로얄나이츠 유년기 성장기 레진 / 디지코레 피규어	키덜트 > 피규어/인형 >	0.605	20.0	32.1	17.0	10914.0	0.3	10.0	10.0	15.0	0.0	0.45	30.0	20.0	10.0	6000.0	-0.5041	-0.2562	-1.0000	-0.4502	1	1	Set of resin figures. Compact size with minimal packaging.
2503066AD8264F	디지몬 어드벤처 엔딩기차 아크릴액자	키덜트 > 피규어/인형 >	0.425	18.8	21.9	10.0	4117.2	0.4	20.0	5.0	30.0	0.0	0.15	20.0	15.0	2.0	600.0	-0.0588	-0.6471	-1.0000	-0.8543	0	1	Acrylic frame with artwork. Lightweight and minimal packaging.
250226244164B2	일본솜 무속성 레이딩 10깅 뼈깅	키덜트 > 피규어/인형 >	0.135	20.0	12.0	8.0	1920.0	0.3	7.0	7.0	10.0	0.0	0.2	25.0	15.0	10.0	3750.0	1.2222	0.4815	-1.0000	0.9531	1	1	Plush figure with soft materials. Size is moderate, weight is light.
250221938597D7	고전완구. 베스타, 미니카, 1980년대	키덜트 > 피규어/인형 >	0.22	22.0	19.0	9.0	3762.0	0.3	10.0	10.0	15.0	0.0	0.1	15.0	8.0	5.0	600.0	0.3636	-0.5455	-1.0000	-0.8405	0	1	Mini car figure with minimal packaging. Light weight.
2502175785C255	히로아카 후와코로링 5탄 2개 일괄 시가라키 토무라 토가 히미코	키덜트 > 피규어/인형 >	0.235	11.6	25.4	12.0	3535.68	0.4	10.0	10.0	15.0	0.0	0.15	20.0	20.0	20.0	8000.0	0.7021	-0.3617	-1.0000	1.2626	1	0	Two plush figures, soft material is light. Estimated size based on plush toy dimensions.
250214D7B3E929	설 연휴만 할인) 100종 풀셋 포켓몬증명사진 포켓몬증사 세트 판매	키덜트 > 피규어/인형 >	0.165	16.0	13.0	11.5	2392.0	0.3	14.0	4.0	21.0	0.0	0.15	30.0	20.0	1.0	600.0	0.8182	-0.0909	-1.0000	-0.7492	1	1	Set of 100 Pokémon photo cards. Very light and flat.
25021341690DE8	리락쿠마 cu 씨유 여권 케이스	키덜트 > 피규어/인형 >	0.2	27.5	20.5	6.0	3382.5	0.3	7.0	2.0	10.0	0.0	0.05	15.0	11.0	1.0	165.0	0.5000	-0.7500	-1.0000	-0.9512	0	1	Passport case is lightweight and compact, with minimal packaging.
250205B726C8A8	부드라미 안아줘요 키링 인형 팔아요	키덜트 > 피규어/인형 >	0.105	16.0	13.0	11.0	2288.0	0.3	10.0	10.0	10.0	0.0	0.05	10.0	10.0	5.0	500.0	1.8571	-0.5238	-1.0000	-0.7815	1	1	Small plush keychain figure. Very light and compact.
250201654FE9D2	디지몬 레진 피규어 EL 스튜디오 테리어몬&동글몬	키덜트 > 피규어/인형 >	1.585	33.0	28.0	28.0	25872.0	0.3	10.0	10.0	15.0	0.0	0.25	22.0	17.0	17.0	6358.0	-0.8107	-0.8423	-1.0000	-0.7543	0	1	Two resin figures with a base. Compact size and lightweight material.
250204F1E4F01C	블루아카이브 미사키 사오리 아크릴 일괄판매	키덜트 > 피규어/인형 >	0.41	33.0	26.0	11.5	9867.0	0.3	10.0	15.0	10.0	0.0	0.05	20.0	15.0	1.0	300.0	-0.2683	-0.8780	-1.0000	-0.9696	0	1	Acrylic figures are lightweight and flat, minimal packaging.
25020287ABF06E	천관사복 넨도로이드 넨도 중국 굿스마일 점포 특전	키덜트 > 피규어/인형 >	0.08	18.0	12.0	8.0	1728.0	0.3	10.0	10.0	10.0	0.0	0.05	15.0	10.0	5.0	750.0	2.7500	-0.3750	-1.0000	-0.5660	1	1	Nendoroid figure is small and light, packaged with minimal padding.
250131040F5FF0	이재하 서정우 미나 홍예지 메튜 디지몬레진피규어 판매	키덜트 > 피규어/인형 >	1.585	51.0	30.0	30.5	46665.0	0.3	10.0	15.0	10.0	0.0	0.25	22.0	18.0	12.0	4752.0	-0.8107	-0.8423	-1.0000	-0.8982	0	1	Set of resin figures. Compact size with minimal packaging.
2501288B98499E	치카비 구체관절인형 usd 로맨틱 보라 판매합니다	키덜트 > 피규어/인형 >	1.315	53.0	21.0	17.0	18921.0	0.8	15.0	10.0	30.0	0.0	0.25	30.0	15.0	10.0	4500.0	-0.3916	-0.8099	-1.0000	-0.7622	0	1	Full articulated doll with clothing and accessories. Light weight due to materials.
250122079968D8	캐치 티니핑 시즌 4 새콤달콤 서프라이즈 박스 4종	키덜트 > 피규어/인형 >	0.195	25.0	14.0	12.0	4200.0	0.8	21.0	21.0	21.0	0.0	0.25	30.0	20.0	10.0	6000.0	3.1026	0.2821	-1.0000	0.4286	1	1	Set of 4 plush figures. Soft materials are light and can be compressed for shipping.
