order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
241225AEA6915F	투어스 라스트벨 조은뮤직 팬싸특전 포카 세트	스타굿즈 > 보이그룹 > 팬시/포토카드 >	18x14x3	18x14x3	0.15	18.0	14.0	3.0	Set of 6 photo cards, minimal packaging required. Light weight.
2508067F0F2C42	버즈 3 실버 오른쪽 유닛 판매합니다	디지털 > 오디오/영상/관련기기 > 이어폰 >	10x5x3	12x7x5	0.02	12.0	7.0	5.0	Single earbud is small and lightweight, with minimal packaging.
2505152527B727	보닉스 시너지 휠 500ml 카보실록시 휠코팅제 광택제 타월	생활/건강>자동차용품>세차용품>휠세정/광택제	10x10x25	10x10x25	0.65	10.0	10.0	25.0	500ml wheel coating spray bottle with a microfiber towel. Includes packaging weight.
250302D11C2788	HeavenSent Loose jeans		30x25x5	30x25x5	0.45	30.0	25.0	5.0	Loose jeans are a medium-weight clothing item, folded for shipping.
241206405AA7E0	오늘출발) 어그슬리퍼 오즈웨어 바이올렛 시어링 슬리퍼	슬리퍼/쪼리	30x25x10	30x25x10	0.8	30.0	25.0	10.0	Slippers with soft material, estimated weight includes padding and box.
250125BB6FC248	미필고 공식인형,굿즈세트	도서/티켓/문구 > 도서 > 시/소설 >	30x25x10	30x25x10	1.5	30.0	25.0	10.0	Includes books, plush toys, and additional goods. Estimated weight accounts for multiple items and packaging.
25021095D37A52	엔시티 위시 앨범 WISH WICHU 위츄 싱글 NCT 키링 스마트	생활/건강>음반>국내앨범	20x12x10	20x12x10	0.25	20.0	12.0	10.0	Single keyring plush in a compact box. Light and soft material.
2503044431E1C4	팬텀 버스터즈 캔뱃지 팜	도서/티켓/문구 > 도서 > 만화 >	10x10x1	10x10x1	0.05	10.0	10.0	1.0	A can badge is lightweight and compact, typically packaged in a thin plastic wrap.
241221A136A0E6	보닉스 네이티브 3종세트 클리너왁스+물왁스+고체왁스 페클 글레이즈	생활/건강>자동차용품>세차용품>도장용광택/코팅제	25x20x10	25x20x10	1.2	25.0	20.0	10.0	Set includes two bottles (cleaner and wax) and two solid wax containers. Estimated weight includes packaging.
2504250FA591A1	당근 패드 여드름 토너 스킨 닦토 청소년 수분 진정 올리브영 60매	화장품/미용>스킨케어>토너패드/앰플패드	10x10x12	10x10x12	0.35	10.0	10.0	12.0	60 toner pads in a container, estimated weight includes product and packaging.
251023FC3714D0	게이밍 기계식 키보드 사무용 저소음 적축 키보드 게임 컴퓨터 키보드 자판	디지털/가전>주변기기>키보드>유선키보드	45x15x5	47x17x7	1.0	47.0	17.0	7.0	Mechanical keyboard with compact design. Estimated packed size includes padding.
250421F8BD581B	메이비베이비 셋업	여성의류 > 셋업/세트 > 정장/셋업 >	40x30x5	40x30x5	0.45	40.0	30.0	5.0	Women's suit set, folded for shipping. Light fabric with minimal bulk.
250509D9BD1822	The 1st Album [ODYSSEY] (SUNLOVE Limited Edition)(SMART ALBUM)		25x25x2	25x25x2	0.35	25.0	25.0	2.0	Limited edition album typically includes a book and packaging, estimated weight for a smart album.
2502030198EFBA	뽀롱뽀롱 뽀로로 비타민C 500정 외 5종 / 유아 키즈 어린이 캐릭터 비타민 캔디	식품>건강식품>비타민제>비타민C	20x20x25	20x20x25	1.1	20.0	20.0	25.0	500 vitamin C candies in a plastic jar, estimated weight includes jar and candy.
250405231A8707	최강공룡 미니특공대 렉스카이저 다이노이드 티라 머신 다이노카 공룡 합체로봇 장난감	출산/육아>완구/인형>작동완구>로봇	30x20x15	30x20x15	1.5	30.0	20.0	15.0	Combination robot toy with multiple components. Estimated weight includes packaging.
250220B78AE286	CHIXLABEL H 아멜 슬릿 스커트 - Pin Stripe	Detail > 교환 / 반품 안내 > 상품 리뷰 (0 ) >	30x20x2	30x20x2	0.25	30.0	20.0	2.0	Lightweight skirt, folded for shipping. Minimal packaging required.
2411085E77D85E	[해외배송 가능상품] 나이프 싱글 울_JK	CHECKOUT > VIEW SHOPPING BAG >	40x30x5	40x30x5	0.6	40.0	30.0	5.0	Wool jacket estimated to be medium weight and folded for shipping.
250325A55598D1	최강공룡 미니특공대 렉스카이저 다이노이드 티라 머신 다이노카 공룡 합체로봇 장난감	출산/육아>완구/인형>작동완구>로봇	30x20x15	30x20x15	1.5	30.0	20.0	15.0	Combination robot toy with multiple components. Estimated size and weight based on typical packaging for similar toys.
241108CD7CF3C1	하리보젤리 초코 마쉬멜로우 소프트키스 200g	홈 > 해외직구 > 식품 > 과자/간식 > 캔디/초콜릿/젤리 >	20x15x5	20x15x5	0.22	20.0	15.0	5.0	200g bag of marshmallow candies, lightweight with minimal packaging.
2411256EE7CC2D	하리보젤리 초코 마쉬멜로우 소프트키스 200g	홈 > 해외직구 > 식품 > 과자/간식 > 캔디/초콜릿/젤리 >	20x15x5	20x15x5	0.22	20.0	15.0	5.0	200g bag of marshmallow candies, lightweight and compact packaging.
25092281AD2204	고릴라왁싱 4in1 멀티 바디트리머 코털제거기 콧털제거기 코털정리기 면도기 충전식 깍기	디지털/가전>이미용가전>코털제거기	20x10x5	22x12x7	0.25	22.0	12.0	7.0	Compact body trimmer with multiple heads. Lightweight and small packaging.
25102581C6C2E0	로지텍 코리아 ALTO KEYS K98M 블루투스 무선 기계식 키보드 마블축 3종 색상	디지털/가전>주변기기>키보드>무선키보드	45x15x5	47x17x7	0.85	47.0	17.0	7.0	Wireless mechanical keyboard with compact design. Estimated packed size includes padding.
250212E93E9B19	엑소 백현 터래기 키링	스타굿즈 > 보이그룹 > 인형/피규어 >	10x8x4	10x8x4	0.05	10.0	8.0	4.0	Keychain plush toy, small and lightweight.
250213BBE9C5AE	(국내매장판) 나이키 코르테즈 발렌타인 핑크폼 뉴트럴 핑크 한정판 나이키운동화 우먼스	패션잡화>여성신발>단화>스니커즈	30x20x10	32x22x12	0.75	32.0	22.0	12.0	Women's sneakers with a compact design. Estimated packed size includes padding and box.
250228470223D5	14ml대용량)펩타이드 눈썹영양제 속눈썹영양제 속눈썹에센스 잔머리 두피 연장앰플 아이래쉬세럼 속눈썹펌	화장품/향수 > 이미용소품 > 속눈썹영양제	12x3x3	12x3x3	0.1	12.0	3.0	3.0	14ml eyebrow and eyelash serum in a small applicator tube. Lightweight packaging.
25011719CF8849	플러시프렌즈 피규어 키링 가오리 우파루파 덤보문어 오리너구리(platypus)	인형/토이	15x10x5	15x10x5	0.15	15.0	10.0	5.0	Set of small keychain figures, lightweight and compact.
2503046EF85DE3	KickFlip 킥플립 럭키포카 아마루 럭키카드 공방포카	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.05	15.0	12.0	2.0	Single lucky card in minimal packaging. Very light.
2412160A7C5DB2	마샬 스피커 스탠드 스탠모어 3 2 1 고급 원형 거치대 받침대	디지털/가전>음향가전>스피커>스피커액세서리	30x30x100	32x32x102	3.5	32.0	32.0	102.0	Speaker stand with a sturdy base and pole. Estimated dimensions for packed state with padding.
250521F36786B5	오찌 OTZ [오찌X마가린핑거스] 로마리 밴딩 플랫 슈즈 FLOTFA2W24	패션잡화>여성신발>단화>스니커즈	30x20x10	32x22x12	0.45	32.0	22.0	12.0	Lightweight flat shoes with flexible material, estimated packed size with minimal padding.
2504056321D449	[A6] 밀키북	HOME > 디자인문구 > 다이어리/플래너 > 다이어리 > 다이어리 커버	15x10x2	15x10x2	0.1	15.0	10.0	2.0	A6 diary cover is lightweight and compact, with minimal padding.
2504183553F312	최강공룡 미니특공대 렉스카이저 다이노이드 티라 머신 다이노카 공룡 합체로봇 장난감	출산/육아>완구/인형>작동완구>로봇	30x20x15	32x22x17	1.5	32.0	22.0	17.0	Combination robot toy with multiple components. Estimated packed size includes box and padding.
250224FEDBD0CF	국내매장품 아디다스 퍼피렛 패딩 신발 슬리퍼 슈퍼스타 홈 삼바 슬립온 방한화 뮬	패션잡화>남성신발>슬립온	30x20x10	32x22x12	0.75	32.0	22.0	12.0	Slip-on shoes with padding, estimated packed size with slight compression.
250427249E9EDC	(미공포 세트) 뮤직아트 엔시티위시 poppop 미공포 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.05	15.0	12.0	2.0	Set of photo cards, minimal packaging required. Very light.
25031457376D23	루미너스 LM 그래핀 스프레이 2.0 200ml+다용도 타월 2매 엘엠	생활/건강>자동차용품>세차용품>도장용광택/코팅제	25x8x8	25x8x8	0.35	25.0	8.0	8.0	200ml spray bottle plus two towels. Compact packaging with light weight.
2502113BFEC745	14ml대용량)펩타이드 눈썹영양제 속눈썹영양제 속눈썹에센스 잔머리 두피 연장앰플 아이래쉬세럼 속눈썹펌	화장품/향수 > 이미용소품 > 속눈썹영양제	12x3x3	12x3x3	0.1	12.0	3.0	3.0	14ml eyelash serum in a small tube. Lightweight and compact packaging.
2503017ECA5BA6	2023캐럿랜드 세븐틴 정한 캐럿존 트레카 일괄	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.06	15.0	12.0	2.0	Three photo cards in minimal packaging. Very light.
2502280043C984	포켓몬 증명사진 랜덤 미개봉	예술/희귀/수집품 > 희귀/수집품 >	10x10x10	10x10x10	0.15	10.0	10.0	10.0	Random Pokémon photo cards in small plastic capsules. Light and compact.
241224FD53A8ED	심돌 beatcats 레이라 인형 40cm M사이즈	스타굿즈 > 보이그룹 > 인형/피규어 >	25x20x15	25x20x15	0.25	25.0	20.0	15.0	40cm plush doll. Soft material is light despite size.
25052059F9D6CB	[카드10%] JLPT 일본어 능력시험 한권으로 끝내기 N5 : 최신 개정판	도서/음반>국어와 외국어/사전>일본어>일본어 JPT	21x15x2	21x15x2	0.25	21.0	15.0	2.0	Standard size book with minimal packaging. Estimated weight for a typical language study book.
2501265EECA3AC	RIIZE OFFICIAL FANLIGHT	LOGIN > JOIN > JPN > KOR > ENG > CHN >	10x10x25	12x12x28	0.35	12.0	12.0	28.0	Fanlight is a small electronic item, lightweight with a compact design.
250426086F1317	이즈나 공방 포카 정은 일괄로 양도합니다	스타굿즈 > 걸그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.05	15.0	12.0	2.0	Two photo cards in minimal envelope. Very light.
2412022A781D9C	세븐틴 공방 미니틴키링 토람이 토람이키링	스타굿즈 > 보이그룹 > 인형/피규어 >	12x10x5	12x10x5	0.08	12.0	10.0	5.0	Mini plush keyring, small and lightweight, packed in minimal packaging.
250131040F5FF0	이재하 서정우 미나 홍예지 메튜 디지몬레진피규어 판매	키덜트 > 피규어/인형 >	25x20x15	30x25x20	0.75	30.0	25.0	20.0	Set of multiple resin figures, estimated size and weight based on typical dimensions for similar collectibles.
25030981A32F5E	CHIXLABEL H 앤즈 커티드 티셔츠	undefined > ( 0 ) >	30x20x2	30x20x2	0.25	30.0	20.0	2.0	Lightweight long-sleeve t-shirt, folded for shipping.
2502164A75360E	DSN Down Puffer Jacket Black	아우터 > 롱패딩/헤비 아우터	60x40x10	60x40x10	0.85	60.0	40.0	10.0	Down puffer jacket is lightweight but bulky when packed. Estimated dimensions for folded state.
25050582E8EF7E	[스타벅스] 사이렌 기프팅 글라스 세트 500ml (2P)	생활/건강>주방용품>잔/컵>유리컵	30x20x10	30x20x10	1.2	30.0	20.0	10.0	Set of two 500ml glass cups with packaging. Glass is heavy, so weight is higher.
25042245CF52E7	[에지리x미피] 내열유리 계량컵 5P 세트 (선물 패키지)	생활/건강>주방용품>제과/제빵용품>계량컵	30x20x10	30x20x10	1.2	30.0	20.0	10.0	Set of 5 measuring cups in a gift box. Glass material is heavier, and the packaging adds weight.
25010990628AF6	새상품 쓰리타임즈 tht 초커 목걸이	쥬얼리 > 목걸이/펜던트 > 초커 >	15x10x2	15x10x2	0.05	15.0	10.0	2.0	Choker necklace is lightweight and can be packaged in a small box.
250311E0DF3329	헤이즈 만추,바람,라스트윈터	스타굿즈 > 솔로(여) > 음반/영상물 >	30x25x5	30x25x5	0.65	30.0	25.0	5.0	Includes multiple albums in a box set. Estimated weight based on typical album packaging.
250504CBCEEFDB	아즈라 크리스탈 갤럭시 버즈3 프로용 이어팁 삼성 SMAPP 인증 정품 호환	디지털/가전>음향가전>이어폰/헤드폰액세서리>캡/솜/팁	10x10x5	12x12x6	0.05	12.0	12.0	6.0	Ear tips are small and lightweight, packaged with minimal padding.
25030454DDF029	코이 퍼피 스트링 파우치	패션잡화>여성가방>파우치	25x20x15	25x20x15	0.25	25.0	20.0	15.0	Pouch with soft material, estimated size and weight based on typical pouch dimensions.
250131C1F8190A	아이브 ive 장원영 공방포카	스타굿즈 > 걸그룹 > 팬시/포토카드 >	15x11x0.2	15x11x0.2	0.05	15.0	11.0	0.2	Single photo card in minimal protective sleeve. Very light.
2411130EDD7E91	아즈라 크리스탈 갤럭시 버즈3 프로용 이어팁 삼성 SMAPP 인증 정품 호환	디지털/가전>음향가전>이어폰/헤드폰액세서리>캡/솜/팁	10x10x5	10x10x5	0.02	10.0	10.0	5.0	Ear tips are small and lightweight, packaged in a minimal box.
250317587E884B	[노플라스틱선데이] 무료 배송ㅣ 오리지널 태그미 럭키 키링 | NFC 운세 키링 행운의 네잎클로버	패션잡화>패션소품>키홀더	10x8x3	10x8x3	0.05	10.0	8.0	3.0	Keyring with NFC feature, small and lightweight, packaged in a minimal box.
25041710AAD63F	홀리카홀리카 막걸리 브라이트닝 마스크 시트 1ea		12x8x1	12x8x1	0.05	12.0	8.0	1.0	Single sheet mask in minimal packaging. Very light.
250216ACD02437	파스구찌 에스파 카리나 포카 미개봉	스타굿즈 > 걸그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.05	15.0	12.0	2.0	Single photo card in minimal packaging. Very light.
2504079DA8090B	하츠투하츠 하투하 Yes24 특전 Hearts2Hearts	스타굿즈 > 걸그룹 > 팬시/포토카드 >	18x14x3	18x14x3	0.15	18.0	14.0	3.0	Set of photo cards, light and minimal packaging.
25030645CC04B5	최저가 )엔시티 드림 127 해찬 산리오 타이니참 그립톡	스타굿즈 > 보이그룹 > 팬시/포토카드 >	10x10x2	10x10x2	0.05	10.0	10.0	2.0	Grip tok is a small accessory, lightweight and packaged in a thin plastic case.
2502237E178B06	폴꾸 투명 미니 탑로더 10개입	인테리어/원예	15x12x2	15x12x2	0.15	15.0	12.0	2.0	10 mini top loaders, lightweight and compact, packed in minimal envelope.
250223672DB36A	SLOUCHY OFF-SHOULDER SWEATER (PINK)	여성의류 > 니트웨어	40x30x2	40x30x2	0.35	40.0	30.0	2.0	Lightweight off-shoulder sweater, folded for shipping.
250106376401C5	에일리언 키링	패션소품 액세서리 키링/키케이스	10x5x3	10x5x3	0.05	10.0	5.0	3.0	Small plush keychain, lightweight and compact.
2503285BC17273	싸이커스 더스타 유준 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x11x0.5	15x11x0.5	0.05	15.0	11.0	0.5	Single photo card in minimal packaging. Very light.
2505222C89A93E	아이들 미연 민니 소연 우기 슈화 굿띵 포카 위버스 앨포 we are	스타굿즈 > 걸그룹 > 팬시/포토카드 >	18x14x3	18x14x3	0.18	18.0	14.0	3.0	Set of 10 photo cards, lightweight and packed in a minimal box.
250114A706CDA4	세로 패브릭 포스터 (45X65)		45x65x1	45x65x1	0.15	45.0	65.0	1.0	Fabric poster, lightweight and thin, minimal packaging required.
2411133102376C	medicube[에이지알] 부스터프로 헬로키티 에디션 (11/22 순차출고)	홈 > 상품 유형별 > 디바이스 > undefined >	20x10x10	22x12x12	0.25	22.0	12.0	12.0	Device with packaging and wipes included. Compact size with light weight.
24112707D21B6A	쇼미플러스 2세대 강아지 눈 영양제 눈물 자국	생활/건강>반려동물>강아지 건강/관리용품>영양제	10x5x5	10x5x5	0.12	10.0	5.0	5.0	30ml eye supplement bottle with box packaging. Lightweight and compact.
2509251708BC12	코칸 오브제 디퓨저 180ml		10x10x20	12x12x22	0.25	12.0	12.0	22.0	180ml diffuser bottle with box packaging. Estimated weight includes bottle and packaging.
250317C2612F77	미스디올 트윌리 미차 스카프 새상품	패션 액세서리 > 스카프/넥타이 > 스카프 >	30x5x5	30x5x5	0.1	30.0	5.0	5.0	Scarf is lightweight and can be folded compactly in a small box.
241211A7B165F6	Velvet Ribbon Belt		30x5x1	30x5x1	0.1	30.0	5.0	1.0	Velvet ribbon belt is lightweight and can be folded flat for shipping.
2505149EEDF3FB	아스가르드 12.6 그라운드시트 146017	캠핑>텐트/타프 용품>기타 텐트 부품	40x40x10	40x40x10	1.5	40.0	40.0	10.0	Groundsheet for a tent, typically packed flat and lightweight.
2503111C2F881B	포켓몬 증명사진 (pokemon ID picture)	키덜트 > 기타(키덜트) >	18x14x3	18x14x3	0.15	18.0	14.0	3.0	Set of Pokémon ID pictures, estimated as a collection of photo cards with minimal packaging.
2503125DDE4CC9	뉴트로지나 바디 오일 473mL 2개 대용량 3초 수분 코팅 효과 라벤더 카모마일 추출물	바디케어>바디오일>바디오일	12x8x24	12x8x24	0.65	12.0	8.0	24.0	Two 473ml bottles of body oil, estimated weight includes packaging.
25050836AAB7FC	Miumiu 가방	가방/지갑 > 여성가방 > 숄더백 >	35x25x15	35x25x15	0.75	35.0	25.0	15.0	Shoulder bag with soft material, estimated size and weight based on typical dimensions for similar bags.
25010103CBB069	힐링버드 리바이브 노워시 트리트먼트 데미지 리페어, FREE, 200ml, 1개	헤어트리트먼트/팩/앰플	12x6x6	12x6x6	0.25	12.0	6.0	6.0	200ml hair treatment bottle with minimal packaging.
250329D741E6F4	3~4배!! 제베원 비공굿 랜박	스타굿즈 > 보이그룹 > 팬시/포토카드 >	18x14x3	18x14x3	0.15	18.0	14.0	3.0	Estimated set of photo cards, likely around 10-20 cards in a minimal box.
250407B1C09BC6	[커플] 시카고커플룩		40x30x5	40x30x5	0.6	40.0	30.0	5.0	Couple's outfits likely consist of lightweight clothing, estimated weight includes both items in a compact package.
2504223113B772	팔도 비빔면 40개 한박스 도매 대용량 식자재 식당 업소용 box 40봉 40입	식품>라면/면류>라면>봉지라면	40x30x20	40x30x20	2.5	40.0	30.0	20.0	Box contains 40 packets of noodles, estimated weight based on typical noodle packet weight and box dimensions.
250124045D0A41	농심 신라면 120g 40개 한박스 도매 업소용 대용량 식자재 식당 box 40입 40봉	식품>라면/면류>라면>봉지라면	40x30x20	40x30x20	4.8	40.0	30.0	20.0	Box contains 40 packets of 120g ramen, totaling 4.8kg plus packaging.
2505163EB03FEB	블라스크 12 그래핀 워터 퀵 디테일러 500ml 그래핀코팅제 자동차물왁스	생활/건강>자동차용품>세차용품>도장용광택/코팅제	7x7x25	8x8x26	0.35	8.0	8.0	26.0	500ml spray bottle with packaging. Slightly heavier due to liquid content.
25091063CECAEE	코카콜라직영 코카콜라제로 300ml 24입_C+ BTS 뷔 포토엽서 4장 증정	커피/음료>탄산/청량음료>기타탄산음료	40x30x20	40x30x20	8.0	40.0	30.0	20.0	24 bottles of 300ml Coca-Cola Zero plus 4 photo cards. Each bottle weighs ~0.3kg, totaling ~7.2kg, plus packaging weight.
250310EB5ADEDA	영케이 안경포카	스타굿즈 > 솔로(남) > 팬시/포토카드 >	15x11x2	15x11x2	0.05	15.0	11.0	2.0	Single photo card in minimal packaging. Very light.
2505163F963CA3	보이넥스트도어 no genre 뮤뱅 공방포카 리우	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x11x2	15x11x2	0.05	15.0	11.0	2.0	Single photo card in minimal packaging. Very light.
2411100E1E3208	아즈라 크리스탈 갤럭시 버즈3 프로용 이어팁 삼성 SMAPP 인증 정품 호환	디지털/가전>음향가전>이어폰/헤드폰액세서리>캡/솜/팁	10x10x5	10x10x5	0.02	10.0	10.0	5.0	Ear tips are small and lightweight, packaged in a minimal box.
250123776C3C5D	플러시프렌즈 피규어 키링 오리 너구리 까오	패션잡화>패션소품>키홀더	8x5x3	10x7x5	0.05	10.0	7.0	5.0	Keychain figure is small and lightweight, with minimal packaging.
250423597ECB0B	메탈카드봇S 플레임노바 (재고보유)	출산/육아>완구/인형>작동완구>로봇	38x28x10	38x28x10	1.5	38.0	28.0	10.0	Medium robot toy with transformation features, packed in a box.
2503109BA6CC9C	[온앤온] 탈부착 카라 트위드 크롭 자켓 NEW4XJ209_24	홈 > NEW -10% > undefined > undefined >	40x30x5	40x30x5	0.45	40.0	30.0	5.0	Cropped jacket made of tweed material, estimated weight for a medium item.
25031428EC5390	전남편의 미친개를 길들였다 단행본 1-3 한정판 풀세트	도서/티켓/문구 > 도서 > 만화 >	22x16x5	22x16x5	1.0	22.0	16.0	5.0	Limited edition set of 3 manga volumes, estimated weight includes books and packaging.
250502CB7AE589	안동제비원 전통식품 쌀조청 국내산 100% 우리쌀 조청 3kg	식품>조미료>물엿/올리고당	15x10x20	15x10x20	3.1	15.0	10.0	20.0	3kg of rice syrup in a plastic container, with slight additional weight for packaging.
250511B941C563	컬러그램 긱 누드 컬러 커버 틴트 5g	화장품/미용>색조메이크업>립틴트	10x3x3	10x3x3	0.05	10.0	3.0	3.0	5g lip tint in a small tube. Very light and compact packaging.
25042915E2C2CE	호이의 먹짱강쥐박스	식품>과자/베이커리>스낵>과자/쿠키세트	25x20x10	25x20x10	0.5	25.0	20.0	10.0	Snack box likely contains multiple cookies or snacks, estimated weight includes packaging.
250131025CFAFA	승리의 여신: 니케 랜덤 고급 모집 티켓	모펀 콜라보 > 모펀 x 4Artists > 비나우 (BNOW) > 앙상블 스타즈!! > 에일리언 스테이지 > 승리의 여신: 니케 > 기타 >	18x14x3	18x14x3	0.15	18.0	14.0	3.0	Set of random high-quality recruitment tickets, lightweight and compact.
25040733457F39	버릴스 초콜릿 1kg -다크 외4종, 컴파운드 코팅 초콜렛 만들기 재료 다양한 토핑 도구	식품>과자/베이커리>초콜릿	30x20x10	30x20x10	1.1	30.0	20.0	10.0	1kg of chocolate chips in a sealed bag, with additional packaging weight.
250225690D23F8	최신상 메노락토 프리미엄 징코 갱년기유산균 YT1 3개월분 휴온스 박미선 유산균	식품>건강식품>영양제>프로바이오틱스	20x10x5	20x10x5	0.15	20.0	10.0	5.0	Probiotic supplement packaging for 3 months supply, lightweight box.
241222FD809288	슈퍼딕만스 딕만스 딕만스초콜릿 초코마시멜로우 9개입 250g	식품>과자/베이커리>초콜릿	20x20x6	20x20x6	0.3	20.0	20.0	6.0	250g chocolate marshmallow pack with 9 pieces, compact box.
