order_id,item_id,product_id,product_version_id,title_origin,title_target,category,custom_category,site_name,product_details,product_info_details,materials,clothing_materials,hscode,thumbnail_urls,thumbnail_count,price_origin,price_krw,product_url,actual_weight,actual_dimensions,actual_d1,actual_d2,actual_d3,actual_max,actual_mid,actual_min,actual_volume_m3,actual_volume_cm3,actual_volume_L,volumetric_weight,ai_weight_kg,ai_width_cm,ai_depth_cm,ai_height_cm,ai_max,ai_mid,ai_min,ai_volume_m3,ai_volume_cm3,ai_volume_L,ai_volume_str,ai_packed_volume_str,weight_error,volume_error,max_error,mid_error,min_error,avg_dim_error,shipping_date,order_created_at,weight_range,combined_error
25051859E5A01D,01192c3a-3ac1-492d-892a-f355eb15cc16,0d1baf4c-99ae-4505-a535-59c395320c3b,d3c9ad6e-336f-4588-9f85-c331f1437dba,BULLETTO JEANS 'J-B03',BULLETTO JEANS 'J-B03',,Bracelet,,,"detail

925 Sterling Silver

size

MAN SIZE (손목 둘레) 16.5 - 17cm
WOMAN SIZE (손목 둘레) 14.5 - 15cm
* 기본 사이즈가 아닌 손목 둘레를 선택란에 기재해 주시면 사이즈에 맞게 제작해 드립니다.

SHIPPING

배송 기간 : 3일 ~ 7일
배송 비용 : 3,000원 (5만원이상 구매 시 무료)
배송 안내 : 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다. (제주도의 경우 3,000원 배송료 추가)
고객님께서 주문하신 제품은 입금 확인 후 제작하여 발송해 드립니다. 다만, 제품 종류에 따라서 배송이 다소 지연될 수 있습니다.

EXCHANGE

교환 및 반품이 가능한 경우
- 상품을 공급 받으신 날로부터 7일이내 BULLETTO OFFICE로 제품이 도착해야 정상적인 교환, 환불이 이루어 지며, 왕복배송비(6,000원)가 부과됩니다.
- 포장을 개봉하였거나(단, 상품의 내용을 확인하기 위하여 포장 등을 훼손한 경우는 제외) 포장이 훼손되어 상품가치가 상실된 경우에는 교환/반품이 불가능합니다.

- 교환 및 환불 사유 등을 메모하여 동봉해 주시면 더욱 빠른 처리가 가능합니다.
교환 및 반품이 불가능한 경우
- 고객님의 책임 있는 사유로 상품등이 멸실 또는 훼손된 경우. 단, 상품의 내용을 확인하기 위하여 포장 등을 훼손한 경우는 제외.
- 개봉, 상품 착용, 세탁, 인위적인 수선 또는 수리를 한 경우
- 고객님의 사용 또는 일부 소비에 의하여 상품의 가치가 현저히 감소한 경우.
- 시간의 경과에 의하여 재판매가 곤란할 정도로 상품등의 가치가 현저히 감소한 경우.
- 복제가 가능한 상품등의 포장을 훼손한 경우
(자세한 내용은 고객만족센터 1:1 E-MAIL상담을 이용해 주시기 바랍니다.)

반품 주소

- 서울시 강남구 신사동 540-19 태광빌딩 302호

불레또 070-7785-1500
구매방법: 1회구매 정기배송
",,,7113209000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/d3c9ad6e-336f-4588-9f85-c331f1437dba.jpg,1,75000.0,7696.0,https://bulletto.com/product/bulletto-jeans-j-b03/1173/,0.1,15.0x13.0x10.0,15.0,13.0,10.0,15.0,13.0,10.0,0.00195,1950.0,1.95,0.325,0.5,20.0,2.0,15.0,20.0,15.0,2.0,0.0006,600.0,0.6,,,4.0,-0.6923076923076923,0.3333333333333333,0.1538461538461538,-0.8,-0.1042735042735042,2025-05-27 12:50:01,2025-05-30 14:01:45.017,0-0.5kg,2.3461538461538463
25030111BE76A5,31030219-e28c-4c9c-8eb4-66bc0a495cb7,b948509b-2a37-4439-9944-9a58d33fbacf,25b2b835-351c-4d07-ac44-d35ad659b44c,니벨아레나 한글판 바이퍼-톡신레빗 SPR BT02-006,ニベルアリーナハングル版バイパートキシンレビットSPR BT02-006,,Playing cards,,,"40,000원 이상 구매 시 무료 / 제주 추가 3,000원, 제주 외 도서지역 추가 3,000원
",,,9504400000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/25b2b835-351c-4d07-ac44-d35ad659b44c.png,1,9500.0,1003.0,https://smartstore.naver.com/main/products/11518924370,0.06,15.0x10.0x7.0,15.0,10.0,7.0,15.0,10.0,7.0,0.00105,1050.0,1.05,0.175,0.3,10.0,5.0,7.0,10.0,7.0,5.0,0.00035,350.0,0.35,,,4.0,-0.6666666666666666,-0.3333333333333333,-0.3,-0.2857142857142857,-0.3063492063492063,2025-03-07 09:10:39,2025-03-09 23:02:25.632,0-0.5kg,2.3333333333333335
250126B8F294DD,924c90b7-fa50-4fbe-a519-445166253f81,10a4c539-7964-4981-9921-22e4e4f43313,390c90b8-5ec3-4aa1-b24a-9b5bb9e90759,[패슬로우] 매릭돔 베스티블 / 매릭304 돔텐트 면텐트 공간확장,[パスロー]マリックドームベスティブル/マリック304ドームテント綿テントスペース拡張,스포츠/레저>캠핑>텐트>4-5인용,Tent for camping,naver,,,,,6306220000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/390c90b8-5ec3-4aa1-b24a-9b5bb9e90759.jpg,2,35000.0,3810.0,https://smartstore.naver.com/main/products/10386581998,0.905,26.0x19.5x14.0,26.0,19.5,14.0,26.0,19.5,14.0,0.007098,7098.0,7.098,1.183,5.0,20.0,20.0,20.0,20.0,20.0,20.0,0.008,8000.0,8.0,,,4.524861878453038,0.1270780501549732,-0.2307692307692307,0.0256410256410256,0.4285714285714285,0.0744810744810744,2025-02-04 11:15:26,2025-02-09 05:02:41.334,0.5-1kg,2.3259699643040057
25012541FD438B,6d4cdf76-9cd9-42d6-bf77-bcf10f6424bd,c31c61a6-dc29-4050-815a-a48cdf314c9a,22a85a9c-16ff-4186-b863-2c38a34991ee,맥도날드 산리오 시나모롤 마이멜로디 일괄,マクドナルドサンリオシナモロールマイメロディ一括,유아동/출산 > 교구/완구/인형 > 인형(유아용) > ,Photographs,bungae,,"개봉해서 상태만 확인하고 실사용은 안했습니다.
개별 판매 문의는 답장 안합니다",,,4911919000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/22a85a9c-16ff-4186-b863-2c38a34991ee.jpg,1,10000.0,1089.0,https://m.bunjang.co.kr/products/306580617,0.15,23.0x13.0x10.0,23.0,13.0,10.0,23.0,13.0,10.0,0.00299,2990.0,2.99,0.498,0.8,14.0,7.0,21.0,21.0,14.0,7.0,0.002058,2058.0,2.058,,,4.333333333333334,-0.3117056856187291,-0.0869565217391304,0.0769230769230769,-0.3,-0.1033444816053511,2025-02-04 11:15:26,2025-02-07 08:01:12.193,0-0.5kg,2.3225195094760314
2504084DA577C8,281d33e9-7a8f-4f53-9334-dd65e6552666,2edf524d-b00f-4b35-b714-7aa797540173,bcd6e096-1757-48ad-9236-38c361285526,블랙로즈드래곤 홀로그래픽레어,ブラックローズドラゴンホログラフィックレア,키덜트 > 보드게임 > ,Playing cards,bungae,,"私が手に入れたカードと交換することもできます

店舗紹介記事を読んで連絡していただきありがとうございます。

제가 구하는 카드들과 교환도 가능합니다

상점 소개글 읽고 연락주시면 감사하겠습니다",,,9504400000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/bcd6e096-1757-48ad-9236-38c361285526.jpg,1,93500.0,9872.0,https://m.bunjang.co.kr/products/312495366,0.155,16.8x24.4x8.1,16.8,24.4,8.1,24.4,16.8,8.1,0.003320352,3320.352,3.3203519999999997,0.553,0.8,21.0,4.0,21.0,21.0,21.0,4.0,0.001764,1764.0,1.764,,,4.161290322580645,-0.4687310261080752,-0.1393442622950819,0.2499999999999999,-0.5061728395061729,-0.1318390339337516,2025-04-16 10:01:44,2025-04-20 11:02:06.984,0-0.5kg,2.31501067434436
2504305AC75B9C,63f3b4a4-2509-4d45-9272-1f3932fce7de,c3bf5fa8-572e-4a7c-befe-49f3f7b06f75,79ffdc8c-69d7-4bee-8e96-13be3931ee70,[한정수량 재입고] B급 할인팩 (인당 2개 한정) : 히히클럽,[限定数量の再入庫] B級割引パック （一人あたり2個限定) : ヒヒクラブ,,Sticker set,,,"[히히클럽] 히히클럽 heeheeclub
",,,4821100000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/79ffdc8c-69d7-4bee-8e96-13be3931ee70.jpg,1,1.0,1.0,https://m.smartstore.naver.com/doyouand/products/6392095543,0.165,23.5x16.1x7.6,23.5,16.1,7.6,23.5,16.1,7.6,0.00287546,2875.46,2.87546,0.479,0.8,15.0,5.0,15.0,15.0,15.0,5.0,0.001125,1125.0,1.125,,,3.848484848484848,-0.6087582508537764,-0.3617021276595745,-0.0683229813664597,-0.3421052631578947,-0.2573767907279763,2025-05-13 09:19:50,2025-05-15 08:03:40.811,0-0.5kg,2.2286215496693123
241206652B9707,759098d1-9c3e-483a-840e-6fdc0e804273,a860c865-7afc-4a41-baae-24172cae7d13,ae202709-49e9-41e5-b917-04adf252317e,NINGNING ver PRO2,NINGNING ver PRO2,undefined > undefined > undefined > undefined > ,Other cases,,,"목표 달성 시 주문서에서 입력한 카드정보로 .. 에 결제되는 예약 결제입니다.

결제가 진행된 이후에는 단순 변심으로 인한 취소나 환불이 어려울 수 있습니다.
펀딩 성공 후, 상품 제작/준비를 진행함으로 결제 후 바로 배송되지 않습니다.
결제가 진행된 이후에는 단순 변심으로 인한 취소나 환불이 어려울 수 있습니다.
펀딩 성공 후, 상품 제작/준비를 진행함으로 결제 후 바로 배송되지 않습니다.
펀딩종료: 원
제조자 및 수입자: FCOMBINE CORPORATION (KR)
상품명: 상품수
size guide: Airpods PRO2 가로 7.3cm 세로 4.6cm 폭 4.2cm
",,,9111800000,https://ecimg.cafe24img.com/pg654b88210290031/andaash/web/product/small/20240920/c4cb6653142e314b02b83aef2de3bafd.jpg,1,59000.0,6644.0,https://andaash.kr/product/0925ningning-ver-pro2/99/category/47/display/1/,0.15,13.0x16.0x11.0,13.0,16.0,11.0,16.0,13.0,11.0,0.002288,2288.0,2.2880000000000003,0.381,0.8,14.0,7.0,21.0,21.0,14.0,7.0,0.002058,2058.0,2.058,,,4.333333333333334,-0.1005244755244755,0.3125,0.0769230769230769,-0.3636363636363636,0.008595571095571,2024-12-12 11:26:57,2024-12-14 14:01:47.327,0-0.5kg,2.216928904428905
2412045923D420,108bae7d-612b-4020-804a-8889756e7cdb,a860c865-7afc-4a41-baae-24172cae7d13,ae202709-49e9-41e5-b917-04adf252317e,NINGNING ver PRO2,NINGNING ver PRO2,undefined > undefined > undefined > undefined > ,Mobile phone accessories,,,"목표 달성 시 주문서에서 입력한 카드정보로 .. 에 결제되는 예약 결제입니다.

결제가 진행된 이후에는 단순 변심으로 인한 취소나 환불이 어려울 수 있습니다.
펀딩 성공 후, 상품 제작/준비를 진행함으로 결제 후 바로 배송되지 않습니다.
결제가 진행된 이후에는 단순 변심으로 인한 취소나 환불이 어려울 수 있습니다.
펀딩 성공 후, 상품 제작/준비를 진행함으로 결제 후 바로 배송되지 않습니다.
펀딩종료: 원
제조자 및 수입자: FCOMBINE CORPORATION (KR)
상품명: 상품수
size guide: Airpods PRO2 가로 7.3cm 세로 4.6cm 폭 4.2cm
",,,8517693000,https://ecimg.cafe24img.com/pg654b88210290031/andaash/web/product/small/20240920/c4cb6653142e314b02b83aef2de3bafd.jpg,1,59000.0,6644.0,https://andaash.kr/product/0925ningning-ver-pro2/99/category/47/display/1/,0.15,16.0x13.0x11.0,16.0,13.0,11.0,16.0,13.0,11.0,0.002288,2288.0,2.2880000000000003,0.381,0.8,14.0,7.0,21.0,21.0,14.0,7.0,0.002058,2058.0,2.058,,,4.333333333333334,-0.1005244755244755,0.3125,0.0769230769230769,-0.3636363636363636,0.008595571095571,2024-12-10 11:05:15,2024-12-12 14:01:53.480,0-0.5kg,2.216928904428905
250425D70E8AEF,a06d8d87-f56e-44db-ba34-bf65e82e960e,782e5190-e4f7-4e90-87a3-fe1803d0b8b7,57465f25-09f6-49d6-a423-60be94c26eb2,0329 사운드웨이브 영통 SAY MY NAME 세이마이네임,0329 サウンドウェーブ ヤング SAY MY NAME セイマイネーム,스타굿즈 > 걸그룹 > 음반/영상물 > ,Photographs,bungae,,"ひとみ0。8ドヒ0。8ジュンフィxソハ0。8メイ0。6キナ0。5 勝利0。6 準登記 gs 返品 cu 取付け可能です

히토미0.8
도희0.8
준휘x
소하0.8
메이0.6
키나0.5
승주0.6
준등기 gs반택 cu끼택 가능합니다",,,4911919000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/57465f25-09f6-49d6-a423-60be94c26eb2.jpg,1,5000.0,528.0,https://m.bunjang.co.kr/products/324238139,0.08,15.8x11.5x8.3,15.8,11.5,8.3,15.8,11.5,8.3,0.00150811,1508.1100000000004,1.5081100000000005,0.251,0.4,21.0,2.0,21.0,21.0,21.0,2.0,0.000882,882.0,0.882,,,4.0,-0.4151620239902926,0.3291139240506328,0.8260869565217391,-0.7590361445783133,0.1320549119980195,2025-05-02 18:58:59,2025-05-08 08:03:38.281,0-0.5kg,2.2075810119951464
25030204EC6C81,c501e169-d733-4968-a991-ced972f73e9c,22a5a98c-f7ed-4636-8b9e-ef7ece198b86,26b5339d-032c-421f-aed6-3085ec22a7ec,동물합체 애니멀포스 파워레인저 반다이 큐브 실버 베어 한정판 로봇 장난감,動物合体アニマルフォースパワーレンジャーバンダイキューブシルバーベア限定版ロボット玩具,유아동/출산 > 교구/완구/인형 > 캐릭터완구/로봇 > ,Toy,bungae,,"未開封新商品
ラスト1つ残った 
安全で迅速な配送をさせていただきます。
楽しい趣味で生活してください。
ありがとう

미개봉 새상품 개당가격
라스트 1개 남았어요 
안전하고 빠른배송 해드릴게요.
즐거운 취미 생활되세요 일반택배가능 합니다
감사합니다",,,9503003919,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/26b5339d-032c-421f-aed6-3085ec22a7ec.jpg,3,24000.0,2534.0,https://m.bunjang.co.kr/products/317511126,0.105,9.8x19.9x10.6,9.8,19.9,10.6,19.9,10.6,9.8,0.002067212,2067.212,2.067212,0.345,0.5,15.0,15.0,15.0,15.0,15.0,15.0,0.003375,3375.0,3.375,,,3.7619047619047623,0.6326337114916128,-0.2462311557788944,0.4150943396226416,0.5306122448979591,0.2331584762472354,2025-03-25 09:27:01,2025-03-29 08:02:44.294,0-0.5kg,2.1972692366981876
25021320D16BF2,c2fed42c-bde6-4194-b044-a7a15bd340b1,51f15800-7afb-40ff-a4d5-6f6bab2e0a1a,55ba0a44-d4d4-4e1e-a681-bafcbe21fac1,검은선풍 대회판,黒扇風大会,키덜트 > 보드게임 > ,Playing cards,bungae,,"トーナメント黒扇風機が表示されます価格が表示されます

대회판 검은선풍 팝니다 가격 제시받아요",,,9504400000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/55ba0a44-d4d4-4e1e-a681-bafcbe21fac1.jpg,1,9999.0,1091.0,https://m.bunjang.co.kr/products/304965479,0.17,20.7x24.2x10.1,20.7,24.2,10.1,24.2,20.7,10.1,0.0050594939999999,5059.493999999999,5.059493999999998,0.843,0.8,21.0,4.0,21.0,21.0,21.0,4.0,0.001764,1764.0,1.764,,,3.705882352941176,-0.6513485340628924,-0.1322314049586776,0.0144927536231884,-0.6039603960396039,-0.240566349125031,2025-02-24 17:21:48,2025-03-01 14:00:34.923,0-0.5kg,2.1786154435020344
250122079968D8,5323c502-6d5c-4f0e-9996-a2d3a0de46d1,ec120ba0-0837-44cc-9426-60ce25c723a1,52f64b44-f4ad-4dee-aeee-028d787cc596,캐치 티니핑 시즌 4 새콤달콤 서프라이즈 박스  4종,キャッチティニッピングシーズン4甘酸っぱいサプライズボックス4種,키덜트 > 피규어/인형 > ,Doll,bungae,,"새콤달콤 캐치 티니핑 서프라이즈 박스
랜덤 봉제 인형 키링 6종

한창 빠져 있을 때 잔뜩 샀다가 이제 흥미 떨어져서 판매합니다

개봉 후 전시만 해두고 전혀 만지지 않아서 얼룩이나 하자, 사용감 없습니다
케이스가 따로 없어서 배송 시에 지퍼백에 넣어 오염 되지 않도록 해드립니다

구매 원하실 시에 결제 말고 채팅 주시면 감사하겠습니다

방에 전시해 두면 화사하고 귀엽습니다

눈꽃핑: 각 2만원
이외: 각 1만 7천원
포실핑, 멜로핑, 새콤핑, 달콤핑 판매 완료

많이 구매해 주시면 작은 키링 같은 덤도 넣어드려요",,,9503003411,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/52f64b44-f4ad-4dee-aeee-028d787cc596.jpg,5,17000.0,1851.0,https://m.bunjang.co.kr/products/308588842,0.195,25.0x14.0x12.0,25.0,14.0,12.0,25.0,14.0,12.0,0.0042,4200.0,4.2,0.7,0.8,21.0,21.0,21.0,21.0,21.0,21.0,0.009261,9261.0,9.261,,,3.102564102564102,1.205,-0.16,0.5,0.75,0.3633333333333333,2025-02-07 18:29:46,2025-02-12 05:00:43.626,0-0.5kg,2.153782051282051
241218B047A617,13bf0a9f-1547-4c71-8117-e198479b775a,caa7a7aa-08a3-4265-aac0-5c5886c4239f,ef362c92-21e9-41e7-b5b9-baffb4590e56,23일출고 커들리데이 뉴뽀글이,23日出庫カドリーデーニューポグル,Home > Shop > ,Pet clothes,,,"Cuddly Day, CEO: HN Hwang

E-mail: cuddlyday@gmail.com

Phone Number: 010-7633-0729

Address: 24 Muhak-ro 35,Suseong-gu,Daegu,Korea

Communication Sales Business Report

: 2022-대구수성구-1356 Registration Number: 740-09-01532
cuddly day, ceo: HN Hwang
address: 24 Muhak-ro 35,Suseong-gu,Daegu,Korea
phone number: 010-7633-0729
2022-대구수성구-1356 registration number: 740-09-01532
e-mail: cuddlyday@gmail.com
전화번호: 01076330729
",,polyester100%,4201009000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/ef362c92-21e9-41e7-b5b9-baffb4590e56.png,1,24000.0,2643.0,https://www.cuddlyday.co.kr/shop/?idx=119,0.16,24.0x16.5x8.0,24.0,16.5,8.0,24.0,16.5,8.0,0.003168,3168.0,3.1679999999999997,0.528,0.8,15.0,10.0,15.0,15.0,15.0,10.0,0.00225,2250.0,2.25,,,4.0,-0.2897727272727273,-0.375,-0.0909090909090909,0.25,-0.0719696969696969,2025-01-10 10:41:28,2025-01-13 08:01:04.156,0-0.5kg,2.1448863636363638
2501033B2EA336,919ff6af-cb8e-49b3-acfc-7ba3efabca53,05e19740-62cd-4f3e-b1ad-5fb9f738d117,f87360b0-e8e7-4d77-bb98-a326beeb86db,전통놀이 공기놀이 달인의 공기 15개입,伝統遊び空気遊び達人の空気15個入り,쿠팡 홈 > 쿠팡수입 > 완구/취미 > 보드게임 > 기타보드게임 > ,Toy,,,"장바구니 담기 바로구매

재입고 알림신청

재입고 알림신청 완료

재입고 시 회원님의 이메일로 알림이 발송됩니다.

품절

정기배송 장바구니 담기

바로 예약구매
쿠팡상품번호: 8302078287 - 2787608195
",,,9503003919,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/f87360b0-e8e7-4d77-bb98-a326beeb86db.jpg,1,4960.0,540.0,https://www.coupang.com/vp/products/8302078287,0.165,15.0x13.0x11.0,15.0,13.0,11.0,15.0,13.0,11.0,0.002145,2145.0,2.145,0.358,0.8,21.0,7.0,21.0,21.0,21.0,7.0,0.003087,3087.0,3.087,,,3.848484848484848,0.4391608391608391,0.4,0.6153846153846154,-0.3636363636363636,0.2172494172494172,2025-01-10 10:41:28,2025-01-14 05:01:30.103,0-0.5kg,2.1438228438228437
